servo1 servo2 servo3 distance row column
114 162 90 657 72 51
117 162 90 667 72 52
119 162 90 672 72 53
121 162 90 682 72 54
123 162 90 685 72 55
126 162 90 698 72 56
128 162 90 706 72 57
130 162 90 717 72 58
132 162 90 727 72 59
135 162 90 739 72 60
137 162 90 710 72 61
139 162 90 580 72 62
141 162 90 554 72 63
144 162 90 670 72 64
146 162 90 645 72 65
148 162 90 626 72 66
150 162 90 604 72 67
153 162 90 583 72 68
155 162 90 562 72 69
157 162 90 559 72 70
159 162 90 564 72 71
162 162 90 556 72 72
164 162 90 538 72 73
166 162 90 528 72 74
168 162 90 521 72 75
171 162 90 510 72 76
173 162 90 499 72 77
175 162 90 490 72 78
177 162 90 486 72 79
177 164 90 475 73 79
175 164 90 478 73 78
173 164 90 485 73 77
171 164 90 492 73 76
168 164 90 499 73 75
166 164 90 509 73 74
164 164 90 518 73 73
162 164 90 529 73 72
159 164 90 545 73 71
157 164 90 565 73 70
155 164 90 576 73 69
153 164 90 588 73 68
150 164 90 585 73 67
148 164 90 603 73 66
146 164 90 622 73 65
144 164 90 643 73 64
141 164 90 683 73 63
139 164 90 683 73 62
137 164 90 661 73 61
135 164 90 614 73 60
132 164 90 722 73 59
130 164 90 715 73 58
128 164 90 700 73 57
126 164 90 694 73 56
123 164 90 681 73 55
121 164 90 671 73 54
119 164 90 665 73 53
117 164 90 657 73 52
114 164 90 650 73 51
112 164 90 644 73 50
110 164 90 640 73 49
108 164 90 599 73 48
105 164 90 609 73 47
103 164 90 633 73 46
101 164 90 630 73 45
99 164 90 631 73 44
96 164 90 632 73 43
94 164 90 635 73 42
92 164 90 635 73 41
90 164 90 635 73 40
87 164 90 639 73 39
85 164 90 645 73 38
83 164 90 647 73 37
81 164 90 654 73 36
78 164 90 580 73 35
76 164 90 677 73 34
74 164 90 682 73 33
72 164 90 692 73 32
69 164 90 705 73 31
67 164 90 721 73 30
65 164 90 731 73 29
63 164 90 747 73 28
60 164 90 754 73 27
58 164 90 737 73 26
56 164 90 727 73 25
54 164 90 697 73 24
51 164 90 587 73 23
49 164 90 664 73 22
47 164 90 679 73 21
45 164 90 660 73 20
42 164 90 639 73 19
40 164 90 619 73 18
38 164 90 611 73 17
36 164 90 601 73 16
33 164 90 592 73 15
31 164 90 580 73 14
29 164 90 573 73 13
27 164 90 564 73 12
24 164 90 555 73 11
22 164 90 546 73 10
20 164 90 542 73 9
18 164 90 537 73 8
15 164 90 530 73 7
13 164 90 524 73 6
11 164 90 523 73 5
9 164 90 519 73 4
6 164 90 519 73 3
4 164 90 517 73 2
2 164 90 518 73 1
0 164 90 518 73 0
0 166 90 509 74 0
2 166 90 507 74 1
4 166 90 510 74 2
6 166 90 509 74 3
9 166 90 510 74 4
11 166 90 767 74 5
13 166 90 513 74 6
15 166 90 519 74 7
18 166 90 522 74 8
20 166 90 526 74 9
22 166 90 531 74 10
24 166 90 538 74 11
27 166 90 541 74 12
29 166 90 555 74 13
31 166 90 559 74 14
33 166 90 574 74 15
36 166 90 580 74 16
38 166 90 602 74 17
40 166 90 607 74 18
42 166 90 627 74 19
45 166 90 631 74 20
47 166 90 657 74 21
49 166 90 666 74 22
51 166 90 694 74 23
54 166 90 715 74 24
56 166 90 614 74 25
58 166 90 628 74 26
60 166 90 757 74 27
63 166 90 758 74 28
65 166 90 734 74 29
67 166 90 724 74 30
69 166 90 704 74 31
72 166 90 691 74 32
74 166 90 671 74 33
76 166 90 669 74 34
78 166 90 655 74 35
81 166 90 648 74 36
83 166 90 633 74 37
85 166 90 637 74 38
87 166 90 629 74 39
90 166 90 628 74 40
92 166 90 623 74 41
94 166 90 623 74 42
96 166 90 620 74 43
99 166 90 621 74 44
101 166 90 619 74 45
103 166 90 623 74 46
105 166 90 619 74 47
108 166 90 608 74 48
110 166 90 625 74 49
112 166 90 629 74 50
114 166 90 633 74 51
117 166 90 639 74 52
119 166 90 641 74 53
121 166 90 650 74 54
123 166 90 657 74 55
126 166 90 672 74 56
128 166 90 677 74 57
130 166 90 694 74 58
132 166 90 690 74 59
135 166 90 617 74 60
137 166 90 728 74 61
139 166 90 732 74 62
141 166 90 699 74 63
144 166 90 657 74 64
146 166 90 625 74 65
148 166 90 620 74 66
150 166 90 621 74 67
153 166 90 607 74 68
155 166 90 583 74 69
157 166 90 569 74 70
159 166 90 552 74 71
162 166 90 535 74 72
164 166 90 521 74 73
166 166 90 507 74 74
168 166 90 501 74 75
171 166 90 488 74 76
173 166 90 479 74 77
175 166 90 472 74 78
177 166 90 467 74 79
177 168 90 458 75 79
175 168 90 462 75 78
173 168 90 467 75 77
171 168 90 474 75 76
168 168 90 483 75 75
166 168 90 492 75 74
164 168 90 498 75 73
162 168 90 510 75 72
159 168 90 524 75 71
157 168 90 544 75 70
155 168 90 559 75 69
153 168 90 579 75 68
150 168 90 600 75 67
148 168 90 627 75 66
146 168 90 652 75 65
144 168 90 661 75 64
141 168 90 666 75 63
139 168 90 696 75 62
137 168 90 725 75 61
135 168 90 712 75 60
132 168 90 693 75 59
130 168 90 669 75 58
128 168 90 672 75 57
126 168 90 661 75 56
123 168 90 656 75 55
121 168 90 645 75 54
119 168 90 641 75 53
117 168 90 635 75 52
114 168 90 632 75 51
112 168 90 628 75 50
110 168 90 629 75 49
108 168 90 629 75 48
105 168 90 642 75 47
103 168 90 626 75 46
101 168 90 630 75 45
99 168 90 626 75 44
96 168 90 624 75 43
94 168 90 619 75 42
92 168 90 626 75 41
90 168 90 628 75 40
87 168 90 628 75 39
85 168 90 629 75 38
83 168 90 633 75 37
81 168 90 636 75 36
78 168 90 641 75 35
76 168 90 650 75 34
74 168 90 654 75 33
72 168 90 667 75 32
69 168 90 678 75 31
67 168 90 692 75 30
65 168 90 705 75 29
63 168 90 723 75 28
60 168 90 726 75 27
58 168 90 685 75 26
56 168 90 764 75 25
54 168 90 736 75 24
51 168 90 707 75 23
49 168 90 676 75 22
47 168 90 670 75 21
45 168 90 648 75 20
42 168 90 631 75 19
40 168 90 607 75 18
38 168 90 598 75 17
36 168 90 582 75 16
33 168 90 571 75 15
31 168 90 558 75 14
29 168 90 549 75 13
27 168 90 543 75 12
24 168 90 532 75 11
22 168 90 524 75 10
20 168 90 520 75 9
18 168 90 515 75 8
15 168 90 510 75 7
13 168 90 506 75 6
11 168 90 505 75 5
9 168 90 502 75 4
6 168 90 500 75 3
4 168 90 498 75 2
2 168 90 498 75 1
0 168 90 498 75 0
0 171 90 488 76 0
2 171 90 488 76 1
4 171 90 489 76 2
6 171 90 489 76 3
9 171 90 489 76 4
11 171 90 493 76 5
13 171 90 495 76 6
15 171 90 496 76 7
18 171 90 501 76 8
20 171 90 509 76 9
22 171 90 510 76 10
24 171 90 517 76 11
27 171 90 522 76 12
29 171 90 533 76 13
31 171 90 537 76 14
33 171 90 550 76 15
36 171 90 558 76 16
38 171 90 576 76 17
40 171 90 583 76 18
42 171 90 602 76 19
45 171 90 619 76 20
47 171 90 643 76 21
49 171 90 654 76 22
51 171 90 684 76 23
54 171 90 705 76 24
56 171 90 736 76 25
58 171 90 748 76 26
60 171 90 747 76 27
63 171 90 729 76 28
65 171 90 710 76 29
67 171 90 702 76 30
69 171 90 822 76 31
72 171 90 906 76 32
74 171 90 946 76 33
76 171 90 974 76 34
78 171 90 1021 76 35
81 171 90 1047 76 36
83 171 90 1078 76 37
85 171 90 1 76 38
87 171 90 1078 76 39
90 171 90 1168 76 40
92 171 90 1 76 41
94 171 90 1 76 42
96 171 90 605 76 43
99 171 90 1358 76 44
101 171 90 1 76 45
103 171 90 1 76 46
105 171 90 1519 76 47
108 171 90 1 76 48
110 171 90 1 76 49
112 171 90 1 76 50
114 171 90 1367 76 51
117 171 90 1086 76 52
119 171 90 625 76 53
121 171 90 1 76 54
123 171 90 969 76 55
126 171 90 930 76 56
128 171 90 718 76 57
130 171 90 824 76 58
132 171 90 753 76 59
135 171 90 702 76 60
137 171 90 705 76 61
139 171 90 703 76 62
141 171 90 714 76 63
144 171 90 684 76 64
146 171 90 649 76 65
148 171 90 625 76 66
150 171 90 608 76 67
153 171 90 580 76 68
155 171 90 558 76 69
157 171 90 548 76 70
159 171 90 530 76 71
162 171 90 515 76 72
164 171 90 501 76 73
166 171 90 487 76 74
168 171 90 481 76 75
171 171 90 471 76 76
173 171 90 463 76 77
175 171 90 455 76 78
177 171 90 452 76 79
177 173 90 382 77 79
175 173 90 386 77 78
173 173 90 391 77 77
171 173 90 417 77 76
168 173 90 440 77 75
166 173 90 473 77 74
164 173 90 483 77 73
162 173 90 493 77 72
159 173 90 510 77 71
157 173 90 524 77 70
155 173 90 535 77 69
153 173 90 554 77 68
150 173 90 579 77 67
148 173 90 606 77 66
146 173 90 637 77 65
144 173 90 650 77 64
141 173 90 695 77 63
139 173 90 701 77 62
137 173 90 702 77 61
135 173 90 741 77 60
132 173 90 789 77 59
130 173 90 860 77 58
128 173 90 911 77 57
126 173 90 1 77 56
123 173 90 1 77 55
121 173 90 1041 77 54
119 173 90 617 77 53
117 173 90 1092 77 52
114 173 90 1368 77 51
112 173 90 1 77 50
110 173 90 1 77 49
108 173 90 1505 77 48
105 173 90 729 77 47
103 173 90 10307 77 46
101 173 90 1 77 45
99 173 90 1 77 44
96 173 90 1473 77 43
94 173 90 592 77 42
92 173 90 1 77 41
90 173 90 1 77 40
87 173 90 1239 77 39
85 173 90 752 77 38
83 173 90 5 77 37
81 173 90 1081 77 36
78 173 90 1092 77 35
76 173 90 1055 77 34
74 173 90 1026 77 33
72 173 90 649 77 32
69 173 90 966 77 31
67 173 90 779 77 30
65 173 90 736 77 29
63 173 90 877 77 28
60 173 90 786 77 27
58 173 90 753 77 26
56 173 90 749 77 25
54 173 90 732 77 24
51 173 90 698 77 23
49 173 90 664 77 22
47 173 90 645 77 21
45 173 90 626 77 20
42 173 90 610 77 19
40 173 90 587 77 18
38 173 90 578 77 17
36 173 90 561 77 16
33 173 90 547 77 15
31 173 90 538 77 14
29 173 90 530 77 13
27 173 90 525 77 12
24 173 90 767 77 11
22 173 90 507 77 10
20 173 90 501 77 9
18 173 90 498 77 8
15 173 90 493 77 7
13 173 90 488 77 6
11 173 90 488 77 5
9 173 90 485 77 4
6 173 90 484 77 3
4 173 90 481 77 2
2 173 90 480 77 1
0 173 90 482 77 0
0 175 90 477 78 0
2 175 90 478 78 1
4 175 90 477 78 2
6 175 90 477 78 3
9 175 90 479 78 4
11 175 90 479 78 5
13 175 90 481 78 6
15 175 90 484 78 7
18 175 90 487 78 8
20 175 90 493 78 9
22 175 90 495 78 10
24 175 90 503 78 11
27 175 90 506 78 12
29 175 90 518 78 13
31 175 90 523 78 14
33 175 90 532 78 15
36 175 90 540 78 16
38 175 90 556 78 17
40 175 90 563 78 18
42 175 90 580 78 19
45 175 90 596 78 20
47 175 90 619 78 21
49 175 90 631 78 22
51 175 90 654 78 23
54 175 90 692 78 24
56 175 90 721 78 25
58 175 90 737 78 26
60 175 90 744 78 27
63 175 90 831 78 28
65 175 90 888 78 29
67 175 90 907 78 30
69 175 90 972 78 31
72 175 90 887 78 32
74 175 90 1061 78 33
76 175 90 5 78 34
78 175 90 613 78 35
81 175 90 609 78 36
83 175 90 605 78 37
85 175 90 600 78 38
87 175 90 598 78 39
90 175 90 593 78 40
92 175 90 594 78 41
94 175 90 591 78 42
96 175 90 586 78 43
99 175 90 595 78 44
101 175 90 592 78 45
103 175 90 589 78 46
105 175 90 596 78 47
108 175 90 594 78 48
110 175 90 594 78 49
112 175 90 597 78 50
114 175 90 600 78 51
117 175 90 603 78 52
119 175 90 604 78 53
121 175 90 607 78 54
123 175 90 622 78 55
126 175 90 991 78 56
128 175 90 1 78 57
130 175 90 873 78 58
132 175 90 818 78 59
135 175 90 810 78 60
137 175 90 687 78 61
139 175 90 684 78 62
141 175 90 698 78 63
144 175 90 668 78 64
146 175 90 632 78 65
148 175 90 608 78 66
150 175 90 590 78 67
153 175 90 563 78 68
155 175 90 547 78 69
157 175 90 528 78 70
159 175 90 516 78 71
162 175 90 469 78 72
164 175 90 432 78 73
166 175 90 415 78 74
168 175 90 411 78 75
171 175 90 406 78 76
173 175 90 400 78 77
175 175 90 397 78 78
177 175 90 389 78 79
177 177 90 385 79 79
175 177 90 386 79 78
173 177 90 395 79 77
171 177 90 398 79 76
168 177 90 406 79 75
166 177 90 414 79 74
164 177 90 423 79 73
162 177 90 431 79 72
159 177 90 452 79 71
157 177 90 767 79 70
155 177 90 523 79 69
153 177 90 542 79 68
150 177 90 563 79 67
148 177 90 589 79 66
146 177 90 613 79 65
144 177 90 631 79 64
141 177 90 668 79 63
139 177 90 682 79 62
137 177 90 682 79 61
135 177 90 710 79 60
132 177 90 674 79 59
130 177 90 649 79 58
128 177 90 645 79 57
126 177 90 637 79 56
123 177 90 1 79 55
121 177 90 1 79 54
119 177 90 1 79 53
117 177 90 1215 79 52
114 177 90 1029 79 51
112 177 90 1 79 50
110 177 90 1 79 49
108 177 90 1023 79 48
105 177 90 1009 79 47
103 177 90 1018 79 46
101 177 90 1010 79 45
99 177 90 1017 79 44
96 177 90 1032 79 43
94 177 90 576 79 42
92 177 90 1030 79 41
90 177 90 1017 79 40
87 177 90 924 79 39
85 177 90 1 79 38
83 177 90 1263 79 37
81 177 90 1224 79 36
78 177 90 1198 79 35
76 177 90 1081 79 34
74 177 90 1103 79 33
72 177 90 635 79 32
69 177 90 646 79 31
67 177 90 659 79 30
65 177 90 674 79 29
63 177 90 820 79 28
60 177 90 814 79 27
58 177 90 727 79 26
56 177 90 731 79 25
54 177 90 711 79 24
51 177 90 686 79 23
49 177 90 644 79 22
47 177 90 631 79 21
45 177 90 609 79 20
42 177 90 595 79 19
40 177 90 572 79 18
38 177 90 564 79 17
36 177 90 548 79 16
33 177 90 536 79 15
31 177 90 523 79 14
29 177 90 517 79 13
27 177 90 508 79 12
24 177 90 504 79 11
22 177 90 493 79 10
20 177 90 492 79 9
18 177 90 478 79 8
15 177 90 480 79 7
13 177 90 460 79 6
11 177 90 466 79 5
9 177 90 457 79 4
6 177 90 452 79 3
4 177 90 449 79 2
2 177 90 447 79 1
0 177 90 450 79 0
